ID_CZASTECZKI, CORD_X, CORD_Y
Czasteczka nr. 68, 1.586462, 1.608345
Czasteczka nr. 69, 1.790069, 1.406603
Czasteczka nr. 70, 1.244678, 1.358067
Czasteczka nr. 71, 1.970278, 1.291690
Czasteczka nr. 72, 1.810868, 1.486211
Czasteczka nr. 73, 1.802672, 1.413731
Czasteczka nr. 74, 1.747483, 1.214778
Czasteczka nr. 75, 1.815726, 1.289329
Czasteczka nr. 76, 1.825754, 1.262460
Czasteczka nr. 77, 1.903680, 1.354945
Czasteczka nr. 78, 1.555398, 1.373900
Czasteczka nr. 79, 1.804614, 1.490812
Czasteczka nr. 80, 1.802119, 1.144247
Czasteczka nr. 81, 1.772296, 1.403676
Czasteczka nr. 82, 1.774955, 1.196597
Czasteczka nr. 83, 1.796798, 1.424195
Czasteczka nr. 84, 1.803703, 1.847429
Czasteczka nr. 85, 1.819058, 1.494976
Czasteczka nr. 86, 1.945039, 1.976457
Czasteczka nr. 87, 1.692885, 1.452551
Czasteczka nr. 88, 1.871520, 1.095848
Czasteczka nr. 89, 1.590330, 1.327789
Czasteczka nr. 90, 1.638025, 1.309468
Czasteczka nr. 91, 1.291526, 2.040745
Czasteczka nr. 92, 1.742084, 1.411949
Czasteczka nr. 93, 1.807387, 1.375177
Czasteczka nr. 94, 1.748132, 1.570973
Czasteczka nr. 95, 1.568733, 1.417455
Czasteczka nr. 96, 1.806362, 1.215341
Czasteczka nr. 97, 1.802990, 1.426401
Czasteczka nr. 98, 1.676255, 1.521673
Czasteczka nr. 99, 1.462651, 1.412950
Czasteczka nr. 100, 1.500613, 1.338207
Czasteczka nr. 101, 1.823803, 1.318611
Czasteczka nr. 102, 1.851688, 1.291319
Czasteczka nr. 103, 1.780037, 1.337028
Czasteczka nr. 104, 1.752189, 1.058702
Czasteczka nr. 105, 1.609534, 1.442046
Czasteczka nr. 106, 1.893988, 1.635677
Czasteczka nr. 107, 1.904398, 1.417512
Czasteczka nr. 108, 1.749865, 1.448307
Czasteczka nr. 109, 1.866027, 1.304856
Czasteczka nr. 110, 1.775150, 1.587201
Czasteczka nr. 111, 1.822465, 1.633538
Czasteczka nr. 112, 1.842773, 1.421088
Czasteczka nr. 113, 1.772960, 1.377815
Czasteczka nr. 114, 1.817284, 1.347901
Czasteczka nr. 115, 1.754722, 1.514524
Czasteczka nr. 116, 1.472043, 1.297179
Czasteczka nr. 117, 1.800751, 1.373758
Czasteczka nr. 118, 1.810227, 1.155076
Czasteczka nr. 119, 1.600574, 1.836715
Czasteczka nr. 120, 1.615293, 1.416683
Czasteczka nr. 121, 2.060951, 1.384379
Czasteczka nr. 122, 1.760460, 1.397424
Czasteczka nr. 123, 1.803124, 1.454456
Czasteczka nr. 124, 1.587651, 1.689392
Czasteczka nr. 125, 1.830818, 1.426354
Czasteczka nr. 126, 1.676765, 1.404775
Czasteczka nr. 127, 1.822374, 1.424000
Czasteczka nr. 128, 1.794353, 1.651083
Czasteczka nr. 129, 1.566645, 1.636504
Czasteczka nr. 130, 1.762122, 1.320499
Czasteczka nr. 131, 1.794974, 1.519705
Czasteczka nr. 132, 1.703702, 1.440417
Czasteczka nr. 133, 1.761978, 1.313746
Czasteczka nr. 134, 1.930525, 1.384509
Czasteczka nr. 135, 1.716401, 1.561204
Czasteczka nr. 136, 1.805164, 1.383740
Czasteczka nr. 137, 1.764636, 1.499336
Czasteczka nr. 138, 1.896591, 1.378968
Czasteczka nr. 139, 1.712582, 1.386436
Czasteczka nr. 140, 1.044958, 1.370225
Czasteczka nr. 141, 1.967457, 1.505069
Czasteczka nr. 142, 1.798662, 1.406537
Czasteczka nr. 143, 1.661672, 1.387437
Czasteczka nr. 144, 1.832222, 1.316431
Czasteczka nr. 145, 1.405902, 1.502901
Czasteczka nr. 146, 1.347805, 1.774442
Czasteczka nr. 147, 1.273370, 1.337729
Czasteczka nr. 148, 1.864982, 1.381074
Czasteczka nr. 149, 1.791655, 1.406977
Czasteczka nr. 150, 1.801657, 1.343798
Czasteczka nr. 151, 1.888197, 1.362684
Czasteczka nr. 152, 1.404958, 1.525675
Czasteczka nr. 153, 1.813692, 1.690041
Czasteczka nr. 154, 1.827723, 1.506042
Czasteczka nr. 155, 1.499771, 1.486924
Czasteczka nr. 156, 1.186847, 1.682910
Czasteczka nr. 157, 1.693877, 1.277732
Czasteczka nr. 158, 1.895662, 1.455913
Czasteczka nr. 159, 1.749371, 1.397578
Czasteczka nr. 160, 1.671231, 1.722738
Czasteczka nr. 161, 1.392969, 1.509427
Czasteczka nr. 162, 1.806820, 1.897434
Czasteczka nr. 163, 1.814686, 1.628738
Czasteczka nr. 164, 1.703985, 1.504194
Czasteczka nr. 165, 1.804381, 1.419865
Czasteczka nr. 166, 1.629768, 1.323405
Czasteczka nr. 167, 1.715962, 1.677336
Czasteczka nr. 168, 1.430499, 1.329613
Czasteczka nr. 169, 1.671506, 1.400385
Czasteczka nr. 170, 1.925713, 1.323844
Czasteczka nr. 171, 1.825428, 1.412051
Czasteczka nr. 172, 1.674602, 1.416112
Czasteczka nr. 173, 1.865894, 1.591856
Czasteczka nr. 174, 1.789126, 1.619278
Czasteczka nr. 175, 1.807479, 1.369010
Czasteczka nr. 176, 1.862077, 1.454721
Czasteczka nr. 177, 1.781723, 1.505847
Czasteczka nr. 178, 1.913047, 1.435284
Czasteczka nr. 179, 1.829004, 1.408481
Czasteczka nr. 180, 1.796789, 1.497162
Czasteczka nr. 181, 1.220408, 1.344042
Czasteczka nr. 182, 1.856166, 1.279659
Czasteczka nr. 183, 1.802675, 0.950917
Czasteczka nr. 184, 1.214046, 1.347987
Czasteczka nr. 185, 1.749892, 1.312810
Czasteczka nr. 186, 1.806601, 1.272893
Czasteczka nr. 187, 1.645345, 1.545247
Czasteczka nr. 188, 1.517164, 1.596968
Czasteczka nr. 189, 1.522956, 1.502061
Czasteczka nr. 190, 1.797122, 1.540402
Czasteczka nr. 191, 1.872242, 1.556495
Czasteczka nr. 192, 1.941001, 1.801817
Czasteczka nr. 193, 1.644222, 1.504263
Czasteczka nr. 194, 1.056107, 1.051021
Czasteczka nr. 195, 1.721645, 1.271039
Czasteczka nr. 196, 1.767420, 1.585272
Czasteczka nr. 197, 1.451666, 1.530030
Czasteczka nr. 198, 1.833958, 1.396963
Czasteczka nr. 199, 1.744697, 1.268613
Czasteczka nr. 200, 1.896134, 1.459313

STAN Z TURY: 188, , 
Czasteczka nr. 1, 1.729532, 1.406723
Czasteczka nr. 2, 1.787391, 1.473476
Czasteczka nr. 3, 1.831862, 1.447918
Czasteczka nr. 4, 1.801525, 1.391392
Czasteczka nr. 5, 1.757461, 1.170055
Czasteczka nr. 6, 1.802716, 1.361533
Czasteczka nr. 7, 1.364819, 1.487525
Czasteczka nr. 8, 1.735161, 1.419560
Czasteczka nr. 9, 1.803156, 1.408490
Czasteczka nr. 10, 0.978617, 1.620950
Czasteczka nr. 11, 1.784107, 1.358775
Czasteczka nr. 12, 1.843350, 1.325489
Czasteczka nr. 13, 1.758333, 1.402259
Czasteczka nr. 14, 1.319810, 1.350780
Czasteczka nr. 15, 1.389838, 1.290308
Czasteczka nr. 16, 1.793882, 1.318750
Czasteczka nr. 17, 1.282841, 1.465371
Czasteczka nr. 18, 1.839681, 1.326160
Czasteczka nr. 19, 1.779146, 1.151238
Czasteczka nr. 20, 1.802660, 1.430640
Czasteczka nr. 21, 1.759131, 1.418739
Czasteczka nr. 22, 1.524496, 1.437699
Czasteczka nr. 23, 1.798985, 1.563051
Czasteczka nr. 24, 1.599697, 1.449546
Czasteczka nr. 25, 1.766266, 1.380691
Czasteczka nr. 26, 1.791295, 1.572603
Czasteczka nr. 27, 1.860184, 1.492649
Czasteczka nr. 28, 1.725663, 1.349183
Czasteczka nr. 29, 1.990098, 1.488663
Czasteczka nr. 30, 1.802478, 1.524947
Czasteczka nr. 31, 1.799302, 1.491426
Czasteczka nr. 32, 1.847191, 1.781425
Czasteczka nr. 33, 1.538588, 1.450969
Czasteczka nr. 34, 1.894600, 1.125037
Czasteczka nr. 35, 1.641432, 1.493764
Czasteczka nr. 36, 1.812306, 1.414644
Czasteczka nr. 37, 1.803311, 1.290618
Czasteczka nr. 38, 1.218695, 1.589826
Czasteczka nr. 39, 1.943295, 1.526403
Czasteczka nr. 40, 1.671948, 1.283937
Czasteczka nr. 41, 1.789645, 1.357781
Czasteczka nr. 42, 1.822792, 1.306739
Czasteczka nr. 43, 1.708751, 1.454523
Czasteczka nr. 44, 1.485251, 1.354722
Czasteczka nr. 45, 1.701680, 1.277466
Czasteczka nr. 46, 1.668103, 1.427025
Czasteczka nr. 47, 1.626059, 1.651128
Czasteczka nr. 48, 1.801538, 1.360510
Czasteczka nr. 49, 1.716455, 1.405440
Czasteczka nr. 50, 1.843324, 1.273826
Czasteczka nr. 51, 1.857481, 1.361202
Czasteczka nr. 52, 1.874353, 1.407132
Czasteczka nr. 53, 1.408504, 1.254121
Czasteczka nr. 54, 1.811223, 1.377235
Czasteczka nr. 55, 1.676543, 1.497011
Czasteczka nr. 56, 1.985591, 1.182963
Czasteczka nr. 57, 1.545473, 1.407212
Czasteczka nr. 58, 1.820600, 1.462510
Czasteczka nr. 59, 1.802463, 1.393846
Czasteczka nr. 60, 1.770610, 1.305221
Czasteczka nr. 61, 1.773290, 1.680511
Czasteczka nr. 62, 1.819023, 1.607531
Czasteczka nr. 63, 1.918933, 1.098051
Czasteczka nr. 64, 1.757122, 1.393421
Czasteczka nr. 65, 1.790120, 1.217966
Czasteczka nr. 66, 1.591100, 1.370476
Czasteczka nr. 67, 1.271996, 1.281495
Czasteczka nr. 68, 1.458739, 1.389979
Czasteczka nr. 69, 1.779989, 1.405758
Czasteczka nr. 70, 1.490427, 1.383896
Czasteczka nr. 71, 2.000660, 1.225106
Czasteczka nr. 72, 1.778755, 1.444491
Czasteczka nr. 73, 1.804517, 1.416444
Czasteczka nr. 74, 1.750767, 1.146013
Czasteczka nr. 75, 1.800773, 1.423247
Czasteczka nr. 76, 1.817990, 1.168492
Czasteczka nr. 77, 2.005006, 1.348435
Czasteczka nr. 78, 1.604924, 1.365118
Czasteczka nr. 79, 1.804273, 1.499609
Czasteczka nr. 80, 1.819381, 1.379375
Czasteczka nr. 81, 1.961248, 1.407703
Czasteczka nr. 82, 1.856259, 1.230576
Czasteczka nr. 83, 1.808995, 1.447192
Czasteczka nr. 84, 1.777570, 1.747089
Czasteczka nr. 85, 1.808393, 1.494947
Czasteczka nr. 86, 1.856974, 1.568405
Czasteczka nr. 87, 1.545762, 1.430614
Czasteczka nr. 88, 1.867232, 1.184133
Czasteczka nr. 89, 1.681296, 1.314299
Czasteczka nr. 90, 1.595067, 1.334374
Czasteczka nr. 91, 1.526396, 1.715236
Czasteczka nr. 92, 1.697484, 1.409503
Czasteczka nr. 93, 1.905658, 1.376322
Czasteczka nr. 94, 1.757696, 1.663298
Czasteczka nr. 95, 1.607487, 1.390645
Czasteczka nr. 96, 1.801590, 1.226567
Czasteczka nr. 97, 1.803005, 1.430607
Czasteczka nr. 98, 1.767271, 1.320469
Czasteczka nr. 99, 1.637049, 1.412914
Czasteczka nr. 100, 1.365523, 1.757100
Czasteczka nr. 101, 1.308246, 1.311436
Czasteczka nr. 102, 1.346918, 1.283926
Czasteczka nr. 103, 1.777845, 1.396605
Czasteczka nr. 104, 1.872153, 0.990437
Czasteczka nr. 105, 1.728507, 1.372122
Czasteczka nr. 106, 1.855696, 1.650746
Czasteczka nr. 107, 1.937074, 1.437897
Czasteczka nr. 108, 1.748701, 1.328855
Czasteczka nr. 109, 1.874054, 1.256072
Czasteczka nr. 110, 1.742394, 1.451607
Czasteczka nr. 111, 1.815137, 1.492738
Czasteczka nr. 112, 1.538412, 1.465132
Czasteczka nr. 113, 1.644224, 1.635147
Czasteczka nr. 114, 1.819650, 1.350131
Czasteczka nr. 115, 1.731000, 1.460159
Czasteczka nr. 116, 1.330655, 1.375598
Czasteczka nr. 117, 1.933237, 1.294112
Czasteczka nr. 118, 1.805126, 1.350034
Czasteczka nr. 119, 1.632115, 1.698563
Czasteczka nr. 120, 1.610312, 1.453269
Czasteczka nr. 121, 1.999611, 1.307131
Czasteczka nr. 122, 1.689946, 1.855737
Czasteczka nr. 123, 1.799471, 1.608521
Czasteczka nr. 124, 1.622795, 1.545169
Czasteczka nr. 125, 1.903446, 1.419740
Czasteczka nr. 126, 1.710293, 1.405125
Czasteczka nr. 127, 1.819039, 1.471010
Czasteczka nr. 128, 1.900903, 1.790342
Czasteczka nr. 129, 1.678002, 1.576274
Czasteczka nr. 130, 1.721270, 1.356672
Czasteczka nr. 131, 1.803472, 1.562944
Czasteczka nr. 132, 1.473441, 1.536038
Czasteczka nr. 133, 1.762700, 1.339981
Czasteczka nr. 134, 1.956196, 1.363524
Czasteczka nr. 135, 1.725768, 1.567195
Czasteczka nr. 136, 1.809019, 1.372363
Czasteczka nr. 137, 1.719347, 1.536555
Czasteczka nr. 138, 1.812682, 1.393381
Czasteczka nr. 139, 1.686024, 1.401985
Czasteczka nr. 140, 1.097107, 1.351696
Czasteczka nr. 141, 1.857744, 1.471502
Czasteczka nr. 142, 1.782969, 1.468157
Czasteczka nr. 143, 1.755881, 1.758652
Czasteczka nr. 144, 1.821971, 1.301775
Czasteczka nr. 145, 1.441979, 1.528930
Czasteczka nr. 146, 1.325015, 1.738709
Czasteczka nr. 147, 1.246979, 1.417954
Czasteczka nr. 148, 1.813150, 1.397788
Czasteczka nr. 149, 1.784648, 1.398580
Czasteczka nr. 150, 1.808154, 1.402938
Czasteczka nr. 151, 1.804938, 1.360616
Czasteczka nr. 152, 1.587501, 1.788157
Czasteczka nr. 153, 1.852823, 1.681476
Czasteczka nr. 154, 1.796773, 1.713038
Czasteczka nr. 155, 1.606839, 1.498070
Czasteczka nr. 156, 1.651408, 1.546831
Czasteczka nr. 157, 1.720273, 1.250548
Czasteczka nr. 158, 1.880158, 1.399462
Czasteczka nr. 159, 1.730148, 1.407936
Czasteczka nr. 160, 1.672162, 1.461041
Czasteczka nr. 161, 1.248499, 1.630609
Czasteczka nr. 162, 1.682198, 1.495103
Czasteczka nr. 163, 1.816423, 1.849611
Czasteczka nr. 164, 1.583811, 1.766453
Czasteczka nr. 165, 1.805762, 1.402571
Czasteczka nr. 166, 1.705565, 1.330646
Czasteczka nr. 167, 1.658120, 1.565459
Czasteczka nr. 168, 1.681552, 1.313561
Czasteczka nr. 169, 1.710391, 1.179394
Czasteczka nr. 170, 1.848437, 1.266630
Czasteczka nr. 171, 1.827852, 1.406735
Czasteczka nr. 172, 1.736626, 1.395138
Czasteczka nr. 173, 1.905161, 1.658154
Czasteczka nr. 174, 1.782241, 1.706794
Czasteczka nr. 175, 1.823925, 1.318881
Czasteczka nr. 176, 1.632396, 1.414451
Czasteczka nr. 177, 1.775088, 1.500106
Czasteczka nr. 178, 1.804169, 1.473912
Czasteczka nr. 179, 1.803936, 1.408657
Czasteczka nr. 180, 1.826636, 1.665527
Czasteczka nr. 181, 1.830615, 1.431288
Czasteczka nr. 182, 1.884424, 1.369945
Czasteczka nr. 183, 1.803727, 1.193185
Czasteczka nr. 184, 1.439946, 1.373802
Czasteczka nr. 185, 1.714222, 1.350737
Czasteczka nr. 186, 1.803291, 1.328256
Czasteczka nr. 187, 1.600143, 1.578272
Czasteczka nr. 188, 1.364254, 1.598706
Czasteczka nr. 189, 1.519725, 1.585547
Czasteczka nr. 190, 1.799036, 1.499372
Czasteczka nr. 191, 1.902278, 1.504847
Czasteczka nr. 192, 1.891319, 1.705483
Czasteczka nr. 193, 1.705697, 1.469136
Czasteczka nr. 194, 1.344237, 1.219121
Czasteczka nr. 195, 1.804442, 1.320526
Czasteczka nr. 196, 1.759952, 1.704232
Czasteczka nr. 197, 1.402746, 1.761156
Czasteczka nr. 198, 1.839163, 1.369933
Czasteczka nr. 199, 1.749152, 1.375061
Czasteczka nr. 200, 1.929656, 1.461789

STAN Z TURY: 189, , 
Czasteczka nr. 1, 1.526514, 1.404856
Czasteczka nr. 2, 1.702811, 1.568697
Czasteczka nr. 3, 1.913958, 1.426737
Czasteczka nr. 4, 1.805039, 1.583438
Czasteczka nr. 5, 1.864399, 1.346950
Czasteczka nr. 6, 1.801007, 1.142631
Czasteczka nr. 7, 1.642648, 1.480726
Czasteczka nr. 8, 1.788309, 1.422327
Czasteczka nr. 9, 1.803156, 1.408490
Czasteczka nr. 10, 1.013807, 1.775583
Czasteczka nr. 11, 1.791457, 1.339389
Czasteczka nr. 12, 1.826482, 1.230062
Czasteczka nr. 13, 1.722723, 1.403727
Czasteczka nr. 14, 1.397368, 1.285866
Czasteczka nr. 15, 1.226571, 1.191957
Czasteczka nr. 16, 1.864644, 1.140365
Czasteczka nr. 17, 1.152099, 1.601818
Czasteczka nr. 18, 1.854003, 1.235651
Czasteczka nr. 19, 1.792079, 1.207504
Czasteczka nr. 20, 1.790477, 1.436359
Czasteczka nr. 21, 1.761052, 1.446535
Czasteczka nr. 22, 1.504286, 1.365744
Czasteczka nr. 23, 1.797760, 1.443163
Czasteczka nr. 24, 1.692286, 1.434810
Czasteczka nr. 25, 1.734650, 1.329013
Czasteczka nr. 26, 1.787450, 1.733509
Czasteczka nr. 27, 1.810810, 1.514204
Czasteczka nr. 28, 1.739396, 1.377690
Czasteczka nr. 29, 1.913175, 1.582546
Czasteczka nr. 30, 1.706318, 1.438022
Czasteczka nr. 31, 1.784728, 1.536885
Czasteczka nr. 32, 1.836817, 1.712779
Czasteczka nr. 33, 1.684993, 1.495390
Czasteczka nr. 34, 1.920128, 1.046910
Czasteczka nr. 35, 1.255331, 1.453171
Czasteczka nr. 36, 1.802724, 1.501784
Czasteczka nr. 37, 1.823963, 1.366821
Czasteczka nr. 38, 1.567845, 1.531195
Czasteczka nr. 39, 1.946479, 1.595759
Czasteczka nr. 40, 1.817033, 1.412624
Czasteczka nr. 41, 1.907173, 1.303865
Czasteczka nr. 42, 1.835293, 1.324398
Czasteczka nr. 43, 1.728415, 1.407279
Czasteczka nr. 44, 1.165300, 1.372196
Czasteczka nr. 45, 1.789316, 1.249229
Czasteczka nr. 46, 1.709501, 1.483830
Czasteczka nr. 47, 1.538165, 1.910399
Czasteczka nr. 48, 1.785835, 1.219959
Czasteczka nr. 49, 1.724271, 1.404836
Czasteczka nr. 50, 1.882656, 1.374124
Czasteczka nr. 51, 1.889382, 1.221866
Czasteczka nr. 52, 1.840623, 1.492918
Czasteczka nr. 53, 1.447227, 1.389837
Czasteczka nr. 54, 1.810547, 1.329276
Czasteczka nr. 55, 1.572786, 1.561957
Czasteczka nr. 56, 1.944018, 1.219444
Czasteczka nr. 57, 1.726507, 1.328385
Czasteczka nr. 58, 1.795143, 1.477539
Czasteczka nr. 59, 1.789675, 1.406314
Czasteczka nr. 60, 1.774346, 1.369889
Czasteczka nr. 61, 1.783676, 1.628179
Czasteczka nr. 62, 1.860545, 1.427902
Czasteczka nr. 63, 1.868258, 1.228877
Czasteczka nr. 64, 1.802144, 1.392401
Czasteczka nr. 65, 1.795665, 1.256342
Czasteczka nr. 66, 1.594363, 1.358089
Czasteczka nr. 67, 1.512314, 1.373119
Czasteczka nr. 68, 1.387019, 1.438572
Czasteczka nr. 69, 1.795067, 1.420766
Czasteczka nr. 70, 1.666922, 1.288947
Czasteczka nr. 71, 1.900577, 1.201320
Czasteczka nr. 72, 1.767257, 1.406559
Czasteczka nr. 73, 1.778288, 1.417516
Czasteczka nr. 74, 1.699433, 1.108779
Czasteczka nr. 75, 1.828593, 1.443262
Czasteczka nr. 76, 1.817402, 1.196974
Czasteczka nr. 77, 1.889866, 1.373167
Czasteczka nr. 78, 1.756119, 1.391277
Czasteczka nr. 79, 1.804216, 1.447701
Czasteczka nr. 80, 1.849608, 1.091084
Czasteczka nr. 81, 1.959995, 1.409124
Czasteczka nr. 82, 1.761386, 1.294187
Czasteczka nr. 83, 1.497815, 1.455594
Czasteczka nr. 84, 1.769577, 1.762851
Czasteczka nr. 85, 1.834111, 1.534029
Czasteczka nr. 86, 1.813920, 1.336200
Czasteczka nr. 87, 1.697623, 1.462915
Czasteczka nr. 88, 1.911987, 1.159379
Czasteczka nr. 89, 1.569234, 1.391046
Czasteczka nr. 90, 1.468003, 1.336720
Czasteczka nr. 91, 1.864391, 1.365356
Czasteczka nr. 92, 1.711898, 1.408749
Czasteczka nr. 93, 1.950519, 1.406512
Czasteczka nr. 94, 1.777599, 1.695780
Czasteczka nr. 95, 1.432078, 1.449080
Czasteczka nr. 96, 1.815779, 1.187875
Czasteczka nr. 97, 1.802755, 1.441814
Czasteczka nr. 98, 1.841578, 1.479113
Czasteczka nr. 99, 1.684950, 1.410995
Czasteczka nr. 100, 1.118540, 2.176289
Czasteczka nr. 101, 1.331247, 1.371202
Czasteczka nr. 102, 1.295618, 1.409058
Czasteczka nr. 103, 1.774010, 1.396532
Czasteczka nr. 104, 1.955309, 1.028020
Czasteczka nr. 105, 1.597793, 1.415277
Czasteczka nr. 106, 0.921133, 1.754058
Czasteczka nr. 107, 1.896968, 1.458368
Czasteczka nr. 108, 1.742063, 1.287800
Czasteczka nr. 109, 1.853022, 1.370012
Czasteczka nr. 110, 1.699825, 1.344956
Czasteczka nr. 111, 1.830338, 1.468841
Czasteczka nr. 112, 1.243710, 1.449310
Czasteczka nr. 113, 1.725447, 1.580508
Czasteczka nr. 114, 1.802263, 1.347899
Czasteczka nr. 115, 1.718537, 1.582967
Czasteczka nr. 116, 1.711676, 1.404307
Czasteczka nr. 117, 1.679417, 1.294002
Czasteczka nr. 118, 1.808487, 1.370349
Czasteczka nr. 119, 1.568421, 1.684309
Czasteczka nr. 120, 1.799926, 1.670366
Czasteczka nr. 121, 1.837386, 1.316948
Czasteczka nr. 122, 1.665820, 2.045518
Czasteczka nr. 123, 1.817357, 1.600946
Czasteczka nr. 124, 1.793177, 1.503538
Czasteczka nr. 125, 1.903380, 1.411916
Czasteczka nr. 126, 1.719413, 1.402009
Czasteczka nr. 127, 1.716245, 1.548862
Czasteczka nr. 128, 1.897317, 1.884248
Czasteczka nr. 129, 1.703186, 1.604453
Czasteczka nr. 130, 1.737380, 1.354138
Czasteczka nr. 131, 1.797458, 1.566207
Czasteczka nr. 132, 1.468772, 1.611262
Czasteczka nr. 133, 1.737101, 1.401846
Czasteczka nr. 134, 1.917290, 1.358811
Czasteczka nr. 135, 1.802940, 1.489720
Czasteczka nr. 136, 1.809849, 1.479312
Czasteczka nr. 137, 1.753473, 1.559272
Czasteczka nr. 138, 1.779111, 1.316153
Czasteczka nr. 139, 1.672983, 1.412337
Czasteczka nr. 140, 1.293585, 1.378273
Czasteczka nr. 141, 1.824150, 1.785026
Czasteczka nr. 142, 1.574992, 1.499234
Czasteczka nr. 143, 1.803645, 1.793350
Czasteczka nr. 144, 1.857002, 1.228994
Czasteczka nr. 145, 1.782566, 1.493468
Czasteczka nr. 146, 1.476685, 1.594857
Czasteczka nr. 147, 1.331720, 1.290352
Czasteczka nr. 148, 1.790776, 1.411879
Czasteczka nr. 149, 1.791596, 1.402684
Czasteczka nr. 150, 1.795493, 1.432749
Czasteczka nr. 151, 1.788050, 1.378886
Czasteczka nr. 152, 1.555434, 1.560848
Czasteczka nr. 153, 1.874188, 1.701151
Czasteczka nr. 154, 1.832355, 1.837086
Czasteczka nr. 155, 1.820356, 1.515601
Czasteczka nr. 156, 1.566293, 1.454942
Czasteczka nr. 157, 1.688495, 1.340991
Czasteczka nr. 158, 1.830524, 1.488946
Czasteczka nr. 159, 1.715076, 1.409207
Czasteczka nr. 160, 1.656569, 1.337823
Czasteczka nr. 161, 1.399166, 1.537649
Czasteczka nr. 162, 1.589919, 1.285611
Czasteczka nr. 163, 1.812120, 1.476752
Czasteczka nr. 164, 1.716733, 1.667412
Czasteczka nr. 165, 1.805212, 1.434216
Czasteczka nr. 166, 1.499777, 1.328596
Czasteczka nr. 167, 1.776014, 1.372601
Czasteczka nr. 168, 1.663030, 1.304950
Czasteczka nr. 169, 1.713385, 1.040431
Czasteczka nr. 170, 1.857718, 1.195746
Czasteczka nr. 171, 1.864147, 1.442948
Czasteczka nr. 172, 1.576424, 1.423557
Czasteczka nr. 173, 1.947090, 1.456221
Czasteczka nr. 174, 1.762092, 1.457771
Czasteczka nr. 175, 1.830304, 1.168235
Czasteczka nr. 176, 1.409124, 1.392883
Czasteczka nr. 177, 1.785448, 1.639724
Czasteczka nr. 178, 1.831261, 1.505838
Czasteczka nr. 179, 1.860576, 1.406193
Czasteczka nr. 180, 1.863411, 1.907955
Czasteczka nr. 181, 1.855471, 1.425975
Czasteczka nr. 182, 1.883336, 1.291029
Czasteczka nr. 183, 1.797704, 1.387347
Czasteczka nr. 184, 1.757631, 1.370455
Czasteczka nr. 185, 1.694672, 1.491447
Czasteczka nr. 186, 1.804760, 1.397743
Czasteczka nr. 187, 1.600891, 1.525521
Czasteczka nr. 188, 1.415545, 1.513829
Czasteczka nr. 189, 1.439293, 1.573164
Czasteczka nr. 190, 1.796764, 1.418675
Czasteczka nr. 191, 1.831004, 1.473461
Czasteczka nr. 192, 1.841465, 1.597904
Czasteczka nr. 193, 1.728797, 1.503982
Czasteczka nr. 194, 1.577585, 1.365485
Czasteczka nr. 195, 1.780522, 1.357734
Czasteczka nr. 196, 1.772285, 1.851076
Czasteczka nr. 197, 1.238387, 1.706106
Czasteczka nr. 198, 1.833245, 1.362673
Czasteczka nr. 199, 1.763897, 1.434609
Czasteczka nr. 200, 1.916965, 1.525545

STAN Z TURY: 190, , 
Czasteczka nr. 1, 1.445625, 1.406578
Czasteczka nr. 2, 1.867595, 1.535913
Czasteczka nr. 3, 1.842479, 1.426491
Czasteczka nr. 4, 1.795454, 1.383976
Czasteczka nr. 5, 1.377101, 1.355804
Czasteczka nr. 6, 1.797743, 1.296983
Czasteczka nr. 7, 1.838507, 1.404816
Czasteczka nr. 8, 1.782806, 1.418075
Czasteczka nr. 9, 1.803156, 1.408490
Czasteczka nr. 10, 1.261095, 1.708029
Czasteczka nr. 11, 1.796772, 1.299545
Czasteczka nr. 12, 1.863864, 1.193540
Czasteczka nr. 13, 1.747301, 1.399039
Czasteczka nr. 14, 1.511927, 1.302594
Czasteczka nr. 15, 1.431456, 1.335899
Czasteczka nr. 16, 1.825905, 1.201204
Czasteczka nr. 17, 1.100048, 1.520562
Czasteczka nr. 18, 1.843016, 1.363757
Czasteczka nr. 19, 2.023020, 1.340045
Czasteczka nr. 20, 1.780653, 1.440485
Czasteczka nr. 21, 1.776762, 1.434438
Czasteczka nr. 22, 1.565895, 1.345716
Czasteczka nr. 23, 1.817118, 1.063855
Czasteczka nr. 24, 1.853901, 1.622793
Czasteczka nr. 25, 1.781708, 1.313468
Czasteczka nr. 26, 1.793407, 1.708574
Czasteczka nr. 27, 1.832023, 1.416774
Czasteczka nr. 28, 1.651541, 1.374957
Czasteczka nr. 29, 1.857382, 1.514454
Czasteczka nr. 30, 1.601375, 1.545755
Czasteczka nr. 31, 1.957063, 1.530619
Czasteczka nr. 32, 1.830944, 1.842482
Czasteczka nr. 33, 1.780988, 1.500285
Czasteczka nr. 34, 1.950419, 1.067866
Czasteczka nr. 35, 1.621101, 1.416380
Czasteczka nr. 36, 1.806842, 1.441701
Czasteczka nr. 37, 1.811509, 1.141193
Czasteczka nr. 38, 1.737094, 1.630838
Czasteczka nr. 39, 1.843593, 1.693243
Czasteczka nr. 40, 1.733079, 1.697468
Czasteczka nr. 41, 1.949881, 1.206656
Czasteczka nr. 42, 1.833460, 1.274722
Czasteczka nr. 43, 1.738043, 1.615485
Czasteczka nr. 44, 1.214040, 1.359761
Czasteczka nr. 45, 1.713136, 1.304395
Czasteczka nr. 46, 1.743860, 1.439880
Czasteczka nr. 47, 1.570993, 1.752005
